,Número de registro,Denominação,Título,Autor,Classificação,Dimensões - altura,Resumo descritivo,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,Condições de reprodução,ACERVO,URL,TAINACAN_COLECTION_ID
54,MCHA.0615,Ferro de passar,,,05 Interiores > 05.3 Equipamento de serviços domésticos,"16,3",,"10,0","19,6",,Ferro | Madeira,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
55,MCHA.0618,Ferro de passar,,,05 Interiores > 05.3 Equipamento de serviços domésticos,"9,1",,"8,1","13,1",,Ferro,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
56,MCHA.0619,Ferro de passar,,,05 Interiores > 05.3 Equipamento de serviços domésticos,"6,2",,"3,9","7,5",,Ferro,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
57,MCHA.0620,Suporte de ferro de passar,,,05 Interiores > 05.3 Equipamento de serviços domésticos,"2,2",,"8,2","14,0",,Ferro,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
58,MCHA.0623,Escarradeira,,,05 Interiores > 05.1 Acessório de Interiores,"13,5",,"21,5",,,Porcelana,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
59,MCHA.0625,Escarradeira,,,05 Interiores > 05.1 Acessório de Interiores,"13,5",,"22,5",,,Vidro,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
60,MCHA.0626a,Escarradeira,,,05 Interiores > 05.1 Acessório de Interiores,"5,3",,"20,6",,,Ágata,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
61,MCHA.0627a,Escarradeira,,,05 Interiores > 05.1 Acessório de Interiores,"5,4",,"21,3",,,Ágata,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
62,MCHA.0631,Urinol,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,"11,5",,"22,0","27,8",,Porcelana,Inglaterra,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
63,MCHA.0632,Urinol,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,"13,7",,"21,7","26,5",,Porcelana,Inglaterra,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
64,MCHA.0633,Urinol,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,"11,8",,"21,8","24,0",,Ágata,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
65,MCHA.0634,Urinol,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,"11,5",,"21,9","25,2",,Ágata,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
66,MCHA.0635,Leque,,,12 Objetos Pessoais > 12.6 Objeto de Auxílio/Conforto Pessoais,"2,8",,"6,5","34,2",,Madeira | Metal | Tecido,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
67,MCHA.0636,Leque,,,12 Objetos Pessoais > 12.6 Objeto de Auxílio/Conforto Pessoais,"3,5",,"5,5","36,0",,Madeira | Metal | Tecido,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
68,MCHA.0637,Leque,,,12 Objetos Pessoais > 12.6 Objeto de Auxílio/Conforto Pessoais,"2,1",,"3,4","21,8",,Galalite | Tecido,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
69,MCHA.0638,Leque,,,12 Objetos Pessoais > 12.6 Objeto de Auxílio/Conforto Pessoais,"1,6",,"6,8","26,8",,Galalite | Metal | Papel,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
70,MCHA.0639,Pulseira,,,12 Objetos Pessoais > 12.5 Objeto de Adorno,"1,6",,"6,4",,,Metal | Ônix,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
71,MCHA.0640,Pulseira,,,12 Objetos Pessoais > 12.5 Objeto de Adorno,"1,6",,"6,4",,,Metal | Ônix,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
72,MCHA.0641,Colar,,,12 Objetos Pessoais > 12.5 Objeto de Adorno,,,,"36,0",,Linha | Metal | Ônix,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
73,MCHA.0642,Travessa de cabelo,,,12 Objetos Pessoais > 12.1 Acessório de Indumentária,"9,4",,"4,0",,,Matéria plástica,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
74,MCHA.0643,Travessa de cabelo,,,12 Objetos Pessoais > 12.1 Acessório de Indumentária,"4,6",,"6,5",,,Matéria plástica,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
75,MCHA.0644,Cosmético,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,"8,9",,"2,0",,,Matéria plástica | Tintura cosméstica,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
76,MCHA.0646,Sapatilha,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"8,2",,"6,5","22,0",,Couro | Tecido,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
77,MCHA.0647,Sapatilha,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"8,1",,"6,8","22,0",,Couro | Tecido,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
78,MCHA.0653,Chapéu,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"7,0",,"16,5","32,5",,Palinha,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
79,MCHA.0654,Chapéu,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"15,2",,"21,5","30,0",,Palinha,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
80,MCHA.0655,Quepe,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"12,0",,"16,5","4,5",,Couro | Metal | Tecido,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
81,MCHA.0660,Estribo,,,11 Transporte > 11.3 Acessório de Transporte Terrestre,"18,7",,"12,9","7,8",,Metal prateado,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
82,MCHA.0680,Projéteis,,,01 Caça e Guerra > 01.4 Munição e Acessório,"1,5",Conjunto de 48 balas calibre 38,"0,9",,,Metal | Pólvora,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
83,MCHA.0681,Projéteis,,,01 Caça e Guerra > 01.4 Munição e Acessório,"3,9",Bala calibre 38,"1,0",,,Metal | Pólvora,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
84,MCHA.0686,Vestido,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"140,0",,"127,5",,,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
85,MCHA.0687,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"111,0",,"83,0",,,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
86,MCHA.0688,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"119,5",,"84,0",,,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
87,MCHA.0689,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"123,5",,"117,5",,,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
88,MCHA.0690,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"75,5","111,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
89,MCHA.0691,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"99,0","108,5",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
90,MCHA.0692,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"92,0","107,5",,Rena | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
91,MCHA.0693,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"84,0","103,5",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
92,MCHA.0694,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"85,0","102,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
93,MCHA.0695,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"97,0","103,5",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
94,MCHA.0696,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"97,0","108,0",,Botões de metal | Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
95,MCHA.0697,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"72,0","88,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
0,MCHA.0698,Camisola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"90,5","109,0",,Tecido (pele de ovo),,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
1,MCHA.0699,Combinação,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"75,0","72,5",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
2,MCHA.0700,Combinação,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"79,0","88,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
3,MCHA.0701,Combinação,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"71,5","69,5",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
4,MCHA.0702,Combinação,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"90,5","90,0",,Tecido de seda com aplicação de renda,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
5,MCHA.0703,Combinação,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"64,0","88,0",,Tecido de seda,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
6,MCHA.0704,Anágua,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"111,0","72,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
7,MCHA.0705,Calçola,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"59,0","36,0",,Renda | Tecido de algodão,[Brasil?],[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
8,MCHA.0706,Corpinho,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"36,0","33,0",,Filó,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
9,MCHA.0707,Corpinho,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"42,0","24,0",,Filó,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
10,MCHA.0708,Corpinho,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"67,0","27,0",,Metal (ilhós) | Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
11,MCHA.0709,Echarpe,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,,,"27,0","162,0",,Tecido sintético,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
12,MCHA.0710,Sapato de bebê,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"10,0",,"10,0",,,Organdi,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
13,MCHA.0711,Sapato de bebê,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"11,5",,"9,5",,,Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
14,MCHA.0712,Sapato de bebê,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"10,0",,"8,0",,,Linha (crochê),Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
15,MCHA.0713,Sapato de bebê,,,12 Objetos Pessoais > 12.8 Peça de Indumentária,"8,5",,"9,0",,,Lã (tricô),Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
16,MCHA.0714,Toalha de banho,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,,,"65,0","176,0",,Renda | Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
17,MCHA.0715,Toalha de banho,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,,,"72,5","159,0",,Renda | Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
18,MCHA.0716,Toalha de banho,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,,,"74,2","153,0",,Renda | Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
19,MCHA.0717,Toalha de banho,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,,,"60,5","141,5",,Renda | Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
20,MCHA.0718,Toalha de banho,,,12 Objetos Pessoais > 12.3 Artigo de Toalete,,,"69,0","145,0",,Tecido de algodão,Brasil,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
21,MCHA.0719,Toalha de mesa,,,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,,,"189,0","310,0",,Tecido de algodão com bordados,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
22,MCHA.0720,Toalha de mesa,,,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,,,"162,0","324,0",,Tecido de algodão,,[s.d.],,museucasahistoricadealcantara_-_objetos,https://museucasahistoricadealcantara.acervos.museus.gov.br/wp-json/tainacan/v2/collection/14284/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,14284
